id,desc,createTime,video_id,video_duration,video_playAddr,video_downloadAddr,author_id,author_uniqueId,author_nickname,author_avatarLarger,author_signature,author_verified,author_isADVirtual,music_id,music_title,music_playUrl,music_authorName,music_duration,music_album,stats_diggCount,stats_shareCount,stats_commentCount,stats_playCount,officalItem,authorStats_followingCount,authorStats_followerCount,authorStats_heartCount,authorStats_videoCount,authorStats_diggCount,authorStats_heart,duetEnabled,stitchEnabled,isAd,duetDisplay,stitchDisplay,effectStickers
7027097169744252166,#burger #khalidelmahi #halal #recipe #italia #maroc,1636123558,7027097169744252166,33,https://v16-webapp.tiktok.com/0f5654c1f87ecd198cdc707af0729eb9/61d46dc2/video/tos/useast2a/tos-useast2a-ve-0068c003/2311b803d86d453dba816e29ca98be4e/?a=1988&br=3620&bt=1810&cd=0%7C0%7C1&ch=0&cr=0&cs=0&cv=1&dr=0&ds=3&er=&ft=Yu12_FRnkag3-I&l=202201040954100102452430230614BC53&lr=tiktok_m&mime_type=video_mp4&net=0&pl=0&qs=0&rc=MzxwcjY6ZnduOTMzNzczM0ApZTdoZDY8NmQ8Nzw0OTY5N2cvZzFscjRvMi9gLS1kMTZzc2FjYTE1NjY1XjEvLV8vXmE6Yw%3D%3D&vl=&vr=,https://v16-webapp.tiktok.com/0f5654c1f87ecd198cdc707af0729eb9/61d46dc2/video/tos/useast2a/tos-useast2a-ve-0068c003/2311b803d86d453dba816e29ca98be4e/?a=1988&br=3620&bt=1810&cd=0%7C0%7C1&ch=0&cr=0&cs=0&cv=1&dr=0&ds=3&er=&ft=Yu12_FRnkag3-I&l=202201040954100102452430230614BC53&lr=tiktok_m&mime_type=video_mp4&net=0&pl=0&qs=0&rc=MzxwcjY6ZnduOTMzNzczM0ApZTdoZDY8NmQ8Nzw0OTY5N2cvZzFscjRvMi9gLS1kMTZzc2FjYTE1NjY1XjEvLV8vXmE6Yw%3D%3D&vl=&vr=,6812963291129562118,gzfoodqood,Foodqood by Giallozafferano,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/3923b3b49aecb0182cd8d53a648fab50~c5_1080x1080.jpeg?x-expires=1641373200&x-signature=1aTrU1vXUUAis6Ma%2BYXzWc%2FSPCk%3D,Easy and quick recipes by @giallozafferano & foodqood,False,False,7027096959718984453,suono originale,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7027097087049239301.mp3,Foodqood by Giallozafferano,32,,845400,10400,5082,12900000,False,56,13200000,225000000,682,1080,225000000,True,True,False,0,0,
6989334277389421825,#fy #fyp #pourtoi #viral #maroc #collage #duo @fiirstletterj,1627331200,6989334277389421825,17,https://v16-webapp.tiktok.com/9ada857ce886f25f7aeafb0c3ef4d312/61d46db3/video/tos/alisg/tos-alisg-pve-0037c001/e45a80d2c86f49608480f46622e4a743/?a=1988&br=1060&bt=530&cd=0%7C0%7C1&ch=0&cr=0&cs=0&cv=1&dr=0&ds=3&er=&ft=Yu12_FRnkag3-I&l=202201040954100102452430230614BC53&lr=tiktok_m&mime_type=video_mp4&net=0&pl=0&qs=0&rc=amQ1OGQ6ZmtrNjMzODczNEApaDlkaTo2ZDxkN2RpaGhlZGdeNi1wcjRnaHNgLS1kMS1zczAvNl5hMzJjXi42Yy8uXzY6Yw%3D%3D&vl=&vr=,https://v16-webapp.tiktok.com/9ada857ce886f25f7aeafb0c3ef4d312/61d46db3/video/tos/alisg/tos-alisg-pve-0037c001/e45a80d2c86f49608480f46622e4a743/?a=1988&br=1060&bt=530&cd=0%7C0%7C1&ch=0&cr=0&cs=0&cv=1&dr=0&ds=3&er=&ft=Yu12_FRnkag3-I&l=202201040954100102452430230614BC53&lr=tiktok_m&mime_type=video_mp4&net=0&pl=0&qs=0&rc=amQ1OGQ6ZmtrNjMzODczNEApaDlkaTo2ZDxkN2RpaGhlZGdeNi1wcjRnaHNgLS1kMS1zczAvNl5hMzJjXi42Yy8uXzY6Yw%3D%3D&vl=&vr=,6786640969037218821,meryemmm212,Meryem Ouzlim,https://p77-sign-sg.tiktokcdn.com/aweme/1080x1080/tos-alisg-avt-0068/b075bfff689272514f3db783d965738d.jpeg?x-expires=1641373200&x-signature=kj7Uxkg%2Fvm0An%2Fmf9VV0JBHqHkk%3D,🌙,False,False,6989334168186424066,son original,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/6989334044962048770.mp3,Meryem Ouzlim,17,,819200,35200,10300,5500000,False,52,10200,840000,1,635,840000,True,True,False,0,0,"[{'name': 'Video Background', 'ID': '457504'}]"
7015946904341138694,@Jack le Coq #foryou #foryoupage #france #quebec #maroc #haiti,1633527435,7015946904341138694,79,https://v16-webapp.tiktok.com/af09de1e6a3e0df153e989a3c53dd5fa/61d46df1/video/tos/useast2a/tos-useast2a-ve-0068c002/aa781e0c4a5c4dda970b0d46f8e2d15b/?a=1988&br=702&bt=351&cd=0%7C0%7C0&ch=0&cr=0&cs=0&dr=0&ds=3&er=&ft=Yu12_FRnkag3-I&l=202201040954100102452430230614BC53&lr=tiktok_m&mime_type=video_mp4&net=0&pl=0&qs=0&rc=anN1Nmc6ZjN0ODMzNzczM0ApOzZoZTs1Ozs2N2Y4aGRkM2dzNGZwcjRnYWJgLS1kMTZzc2IvYjJhYWAuMTUvYjRgM146Yw%3D%3D&vl=&vr=,https://v16-webapp.tiktok.com/af09de1e6a3e0df153e989a3c53dd5fa/61d46df1/video/tos/useast2a/tos-useast2a-ve-0068c002/aa781e0c4a5c4dda970b0d46f8e2d15b/?a=1988&br=702&bt=351&cd=0%7C0%7C0&ch=0&cr=0&cs=0&dr=0&ds=3&er=&ft=Yu12_FRnkag3-I&l=202201040954100102452430230614BC53&lr=tiktok_m&mime_type=video_mp4&net=0&pl=0&qs=0&rc=anN1Nmc6ZjN0ODMzNzczM0ApOzZoZTs1Ozs2N2Y4aGRkM2dzNGZwcjRnYWJgLS1kMTZzc2IvYjJhYWAuMTUvYjRgM146Yw%3D%3D&vl=&vr=,6783642896211575814,rachidbadouriofficiel,Rachid Badouri,https://p16-sign-va.tiktokcdn.com/musically-maliva-obj/1663646967275525~c5_1080x1080.jpeg?x-expires=1641373200&x-signature=05WrzPJH20mmYC5Zqwnq0YkcMX4%3D,"⬆️⬆️⬆️⬆️⬆️⬆️⬆️
SUIS-MOI SUR INSTAGRAM
➖
POUR VOIR MON SPECTACLE
⬇️⬇️⬇️⬇️⬇️⬇️⬇️",True,False,7015946731401661190,original sound,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7015946813710551813.mp3,Rachid Badouri,79,,770600,37200,10800,6600000,False,285,2000000,20400000,206,334,20400000,False,False,False,0,0,
6972269536502369538,#insta #tiktok #tik_tok #explore #maroc #alger #video #تيكتوك #تيك_توك #القرآن_الكريم #اكسبلور #المغرب #الجزائر #تونس #السعودية #مصر #لبنان #تركيا,1623358011,6972269536502369538,59,https://v16-webapp.tiktok.com/984032d2f309da8c68bd6a8e87eb82e8/61d46ddd/video/tos/alisg/tos-alisg-pve-0037c001/6fa60a2c15f4473fb51ea2d5b0652a1f/?a=1988&br=1202&bt=601&cd=0%7C0%7C1&ch=0&cr=0&cs=0&cv=1&dr=0&ds=3&er=&ft=Yu12_FRnkag3-I&l=202201040954100102452430230614BC53&lr=tiktok_m&mime_type=video_mp4&net=0&pl=0&qs=0&rc=am5sOjg1eGQ6NjMzODczM0ApZGk7aDxoNjxpNztlNzM8OWdfM2xpb2FzaC5gLS1kMTRzczIvLjY1NDIzNDAtYV9iLTM6Yw%3D%3D&vl=&vr=,https://v16-webapp.tiktok.com/984032d2f309da8c68bd6a8e87eb82e8/61d46ddd/video/tos/alisg/tos-alisg-pve-0037c001/6fa60a2c15f4473fb51ea2d5b0652a1f/?a=1988&br=1202&bt=601&cd=0%7C0%7C1&ch=0&cr=0&cs=0&cv=1&dr=0&ds=3&er=&ft=Yu12_FRnkag3-I&l=202201040954100102452430230614BC53&lr=tiktok_m&mime_type=video_mp4&net=0&pl=0&qs=0&rc=am5sOjg1eGQ6NjMzODczM0ApZGk7aDxoNjxpNztlNzM8OWdfM2xpb2FzaC5gLS1kMTRzczIvLjY1NDIzNDAtYV9iLTM6Yw%3D%3D&vl=&vr=,6954988329927132165,taqif.nafsak,ثقف نفسك 💡,https://p16-sign-sg.tiktokcdn.com/aweme/1080x1080/tos-alisg-avt-0068/1e8ddfd72932969a257b992fc2ad2532.jpeg?x-expires=1641373200&x-signature=gl1FswaEklW0OaPvRIzQqzSkZCA%3D,إستفادة 📚 معرفة 🧠 ثقافة 💡 علوم 🌏,False,False,6972269464142613250,son original,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/6972269457578265345.mp3,ثقف نفسك 💡,59,,769200,38800,16900,12300000,False,320,361700,2100000,304,9446,2100000,False,False,False,0,0,
6999986123841735941,#foryou #foryoupage #france #quebec #fyp #maroc #algerie #belgique #pour #pourtoi #peremarocain #papa #for,1629811276,6999986123841735941,59,https://v16-webapp.tiktok.com/aaac67c69e1d0fc13e797165a55a01b7/61d46ddc/video/tos/useast2a/tos-useast2a-pve-0068/4c3e0326b9664d0f923d5414d71c107a/?a=1988&br=680&bt=340&cd=0%7C0%7C1&ch=0&cr=0&cs=0&cv=1&dr=0&ds=3&er=&ft=Yu12_FRnkag3-I&l=202201040954100102452430230614BC53&lr=tiktok_m&mime_type=video_mp4&net=0&pl=0&qs=0&rc=M2o7Zmc6ZmtpNzMzNzczM0ApZjk7Zmg8Z2Q5NzVlZzRnZWcwMjVucjQwMWZgLS1kMTZzc2MuYWBeNTVgLzZjYjQwLTQ6Yw%3D%3D&vl=&vr=,https://v16-webapp.tiktok.com/aaac67c69e1d0fc13e797165a55a01b7/61d46ddc/video/tos/useast2a/tos-useast2a-pve-0068/4c3e0326b9664d0f923d5414d71c107a/?a=1988&br=680&bt=340&cd=0%7C0%7C1&ch=0&cr=0&cs=0&cv=1&dr=0&ds=3&er=&ft=Yu12_FRnkag3-I&l=202201040954100102452430230614BC53&lr=tiktok_m&mime_type=video_mp4&net=0&pl=0&qs=0&rc=M2o7Zmc6ZmtpNzMzNzczM0ApZjk7Zmg8Z2Q5NzVlZzRnZWcwMjVucjQwMWZgLS1kMTZzc2MuYWBeNTVgLzZjYjQwLTQ6Yw%3D%3D&vl=&vr=,6783642896211575814,rachidbadouriofficiel,Rachid Badouri,https://p16-sign-va.tiktokcdn.com/musically-maliva-obj/1663646967275525~c5_1080x1080.jpeg?x-expires=1641373200&x-signature=05WrzPJH20mmYC5Zqwnq0YkcMX4%3D,"⬆️⬆️⬆️⬆️⬆️⬆️⬆️
SUIS-MOI SUR INSTAGRAM
➖
POUR VOIR MON SPECTACLE
⬇️⬇️⬇️⬇️⬇️⬇️⬇️",True,False,6999985959001459461,original sound,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/6999986026139765510.mp3,Rachid Badouri,58,,761000,34800,8479,6500000,False,285,2000000,20400000,206,334,20400000,False,False,False,0,0,
6963914685389327622,#fypシ #foryou #palastine🇵🇸 #god #therealnumber1 #why #turkish #tunisie #algeria #maroc,1621412753,6963914685389327622,12,https://v16-webapp.tiktok.com/3d93c8b54b63c0e79fc49a857963296d/61d46dad/video/tos/useast2a/tos-useast2a-ve-0068c001/6cf245c2d8ee423bbf2b1a9e14dfc76f/?a=1988&br=2140&bt=1070&cd=0%7C0%7C1&ch=0&cr=0&cs=0&cv=1&dr=0&ds=3&er=&ft=Yu12_FRnkag3-I&l=202201040954100102452430230614BC53&lr=tiktok_m&mime_type=video_mp4&net=0&pl=0&qs=0&rc=ajhqbDNydW5mNTMzNzczM0ApaDVoM2U8aTxnNzg0MzkzN2dkMS1gamBvamZgLS1kMTZzczAwL14zNDUyYWMyXzY0MWI6Yw%3D%3D&vl=&vr=,https://v16-webapp.tiktok.com/3d93c8b54b63c0e79fc49a857963296d/61d46dad/video/tos/useast2a/tos-useast2a-ve-0068c001/6cf245c2d8ee423bbf2b1a9e14dfc76f/?a=1988&br=2140&bt=1070&cd=0%7C0%7C1&ch=0&cr=0&cs=0&cv=1&dr=0&ds=3&er=&ft=Yu12_FRnkag3-I&l=202201040954100102452430230614BC53&lr=tiktok_m&mime_type=video_mp4&net=0&pl=0&qs=0&rc=ajhqbDNydW5mNTMzNzczM0ApaDVoM2U8aTxnNzg0MzkzN2dkMS1gamBvamZgLS1kMTZzczAwL14zNDUyYWMyXzY0MWI6Yw%3D%3D&vl=&vr=,6944065176187356165,alikhandro_uk,ALIKHANDRO,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/ddce125899f0bd62bb61724e66377343~c5_1080x1080.jpeg?x-expires=1641373200&x-signature=9iFAxUEEc373W24nAqzqj17hvt4%3D,❤️❤️ 100k ❤️❤️,False,False,6963914122224290566,son original,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/6963914519282567941.mp3,ALIKHANDRO,11,,753300,34300,15000,6600000,False,1,60000,1000000,22,5,1000000,True,True,False,0,0,
7009986771115117830,Oggi dieta 😁😁😁 thank you for YouTube&instagram #foodqood #khalidelmahi #italia #maroc,1632139734,7009986771115117830,27,https://v16-webapp.tiktok.com/0b524c67ec29c5f3486bca01a02f3938/61d46dbd/video/tos/useast2a/tos-useast2a-ve-0068c003/c03d429795c54f1995c550e556335065/?a=1988&br=2582&bt=1291&cd=0%7C0%7C1&ch=0&cr=0&cs=0&cv=1&dr=0&ds=3&er=&ft=Yu12_FRnkag3-I&l=202201040954100102452430230614BC53&lr=tiktok_m&mime_type=video_mp4&net=0&pl=0&qs=0&rc=MzM3dDo6Zjs6ODMzNzczM0ApZzdpOTo2M2U7NzY3Z2RlZ2dmMHM1cjRfZzFgLS1kMTZzcy9eMy8xMTYvLS8yMC0yLTM6Yw%3D%3D&vl=&vr=,https://v16-webapp.tiktok.com/0b524c67ec29c5f3486bca01a02f3938/61d46dbd/video/tos/useast2a/tos-useast2a-ve-0068c003/c03d429795c54f1995c550e556335065/?a=1988&br=2582&bt=1291&cd=0%7C0%7C1&ch=0&cr=0&cs=0&cv=1&dr=0&ds=3&er=&ft=Yu12_FRnkag3-I&l=202201040954100102452430230614BC53&lr=tiktok_m&mime_type=video_mp4&net=0&pl=0&qs=0&rc=MzM3dDo6Zjs6ODMzNzczM0ApZzdpOTo2M2U7NzY3Z2RlZ2dmMHM1cjRfZzFgLS1kMTZzcy9eMy8xMTYvLS8yMC0yLTM6Yw%3D%3D&vl=&vr=,6812963291129562118,gzfoodqood,Foodqood by Giallozafferano,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/3923b3b49aecb0182cd8d53a648fab50~c5_1080x1080.jpeg?x-expires=1641373200&x-signature=1aTrU1vXUUAis6Ma%2BYXzWc%2FSPCk%3D,Easy and quick recipes by @giallozafferano & foodqood,False,False,6861290961851385857,Babel,,Gustavo Bravetti,60,Summer Works,750600,2842,5430,9300000,False,56,13200000,225000000,682,1080,225000000,True,True,False,0,0,
6957107228939652358,#ya_rasool_allah #foryoupage #turkiye #fy #fypdong #جيش_عبدالواحد_فرحاتي #اكسبلور #ليبيا #الكردي #france#muslim#afghan #afg  #muslimvideos7#maroc #🕋,1619827758,6957107228939652358,15,https://v16-webapp.tiktok.com/6226157e492fa84cd5712f59c47241e4/61d46db1/video/tos/useast2a/tos-useast2a-pve-0068/354b2d2a7a4b4f8c98f3bbe99e25514e/?a=1988&br=2190&bt=1095&cd=0%7C0%7C1&ch=0&cr=0&cs=0&cv=1&dr=0&ds=3&er=&ft=Yu12_FRnkag3-I&l=202201040954100102452430230614BC53&lr=tiktok_m&mime_type=video_mp4&net=0&pl=0&qs=0&rc=anhqaGR1c3k8NTMzNzczM0ApaTppOmhmMzs4Nzc4Zzs3NGdibjNucDVsaTNgLS1kMTZzc2FhXy0tMjMuYzY1XmE2LmE6Yw%3D%3D&vl=&vr=,https://v16-webapp.tiktok.com/6226157e492fa84cd5712f59c47241e4/61d46db1/video/tos/useast2a/tos-useast2a-pve-0068/354b2d2a7a4b4f8c98f3bbe99e25514e/?a=1988&br=2190&bt=1095&cd=0%7C0%7C1&ch=0&cr=0&cs=0&cv=1&dr=0&ds=3&er=&ft=Yu12_FRnkag3-I&l=202201040954100102452430230614BC53&lr=tiktok_m&mime_type=video_mp4&net=0&pl=0&qs=0&rc=anhqaGR1c3k8NTMzNzczM0ApaTppOmhmMzs4Nzc4Zzs3NGdibjNucDVsaTNgLS1kMTZzc2FhXy0tMjMuYzY1XmE2LmE6Yw%3D%3D&vl=&vr=,6657265820874063877,love_story63,👑👑👑👑👑👑👑👑👑,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/7d4a742d4523f2341f41e1051c9b7ec4~c5_1080x1080.jpeg?x-expires=1641373200&x-signature=fsVmWdsRV3pQuOG4GfKj%2BJkn%2B50%3D,"🕋Just love Allah🕋
🌹jannah🌹
ضيفوا قناتي اليوتيوب أسفل الرابط
 الحساب :أنا وأخ",False,False,6957107064380443398,son original,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/6957107154029464325.mp3,👑👑👑👑👑👑👑👑👑,15,,686800,15300,5221,4800000,False,325,3900000,42900000,1540,39100,42900000,True,True,False,0,0,
6844889236026445061,يوميات المطبخ مع أمي 🧕#bestmemers  #fyp #foryoupage #foryou #maroc #morocco #المغرب #الجزائر #tunisia #algeria #tiktokmaroc #arabmoms #viral #dehbi,1593699969,6844889236026445061,15,https://v16-webapp.tiktok.com/30a0e723a17b2db029f8151141c4aab3/61d46db1/video/tos/useast2a/tos-useast2a-pve-0068/5ee4bff0162b400e8e39744ae4526de6/?a=1988&br=3102&bt=1551&cd=0%7C0%7C1&ch=0&cr=0&cs=0&cv=1&dr=0&ds=3&er=&ft=Yu12_FRnkag3-I&l=202201040954100102452430230614BC53&lr=tiktok_m&mime_type=video_mp4&net=0&pl=0&qs=0&rc=M3RreHY6bnh4dTMzNzczM0ApaGQ2Zzk5aDw8N2c5N2Y3aGcyL2BmX2VvcHJfLS0zMTZzc2FfYWIyLmBiNjQxM2M2NV86Yw%3D%3D&vl=&vr=,https://v16-webapp.tiktok.com/30a0e723a17b2db029f8151141c4aab3/61d46db1/video/tos/useast2a/tos-useast2a-pve-0068/5ee4bff0162b400e8e39744ae4526de6/?a=1988&br=3102&bt=1551&cd=0%7C0%7C1&ch=0&cr=0&cs=0&cv=1&dr=0&ds=3&er=&ft=Yu12_FRnkag3-I&l=202201040954100102452430230614BC53&lr=tiktok_m&mime_type=video_mp4&net=0&pl=0&qs=0&rc=M3RreHY6bnh4dTMzNzczM0ApaGQ2Zzk5aDw8N2c5N2Y3aGcyL2BmX2VvcHJfLS0zMTZzc2FfYWIyLmBiNjQxM2M2NV86Yw%3D%3D&vl=&vr=,6775167343092237314,itsdehbi,Fares & Farouk,https://p16-sign-va.tiktokcdn.com/musically-maliva-obj/1665948075568134~c5_1080x1080.jpeg?x-expires=1641373200&x-signature=ntNkZRCcI%2BU9hG1JDs%2FEoDU94PQ%3D,"فارس و فاروق 
تابعونا على الانستغرام!
بوليفارد المواهب الموسم 1 
🇲🇦🇹🇳
📍🇶🇦",True,False,6844889209635949318,original sound,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/6844889154384382726.mp3,Fares & Farouk,14,,670700,36200,7479,8700000,False,241,2100000,25400000,209,5882,25400000,True,True,False,0,0,
7023339203803106565,#tajin BM #khalidelmahi #recipe #maroc #italia,1635248590,7023339203803106565,38,https://v16-webapp.tiktok.com/e10f3beb683495604997fc754754b3ae/61d46dc8/video/tos/useast2a/tos-useast2a-ve-0068c004/c4abc034d7be4db9bf0efcbef64a7c45/?a=1988&br=3212&bt=1606&cd=0%7C0%7C1&ch=0&cr=0&cs=0&cv=1&dr=0&ds=3&er=&ft=Yu12_FRnkag3-I&l=202201040954100102452430230614BC53&lr=tiktok_m&mime_type=video_mp4&net=0&pl=0&qs=0&rc=amY7bzo6Zmp4ODMzNzczM0ApaWU0Ojw4NjxlNzpkOGY6Z2dgNmtlcjQwZW9gLS1kMTZzcy41XmJiXzU1XmBiYS8zYTY6Yw%3D%3D&vl=&vr=,https://v16-webapp.tiktok.com/e10f3beb683495604997fc754754b3ae/61d46dc8/video/tos/useast2a/tos-useast2a-ve-0068c004/c4abc034d7be4db9bf0efcbef64a7c45/?a=1988&br=3212&bt=1606&cd=0%7C0%7C1&ch=0&cr=0&cs=0&cv=1&dr=0&ds=3&er=&ft=Yu12_FRnkag3-I&l=202201040954100102452430230614BC53&lr=tiktok_m&mime_type=video_mp4&net=0&pl=0&qs=0&rc=amY7bzo6Zmp4ODMzNzczM0ApaWU0Ojw4NjxlNzpkOGY6Z2dgNmtlcjQwZW9gLS1kMTZzcy41XmJiXzU1XmBiYS8zYTY6Yw%3D%3D&vl=&vr=,6812963291129562118,gzfoodqood,Foodqood by Giallozafferano,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/3923b3b49aecb0182cd8d53a648fab50~c5_1080x1080.jpeg?x-expires=1641373200&x-signature=1aTrU1vXUUAis6Ma%2BYXzWc%2FSPCk%3D,Easy and quick recipes by @giallozafferano & foodqood,False,False,6900477068069358338,son original,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/6900477031654443777.mp3,مغربية وأفتخر🇲🇦,45,,649200,24500,4040,9000000,False,56,13200000,225000000,682,1080,225000000,True,True,False,0,0,
6853328831957257478,#northafrican #algeria #kbayle #arab #nyc #xyzbca #foryou #fyp #fypシ #maroc #middleeastern #muslim #muslimtiktok,1595664968,6853328831957257478,15,https://v16-webapp.tiktok.com/682680b5818e36be44a778b872667124/61d46db1/video/tos/useast2a/tos-useast2a-ve-0068c004/c03d060b8e814df09314b0972da6e14e/?a=1988&br=1698&bt=849&cd=0%7C0%7C1&ch=0&cr=0&cs=0&cv=1&dr=0&ds=3&er=&ft=Yu12_FRnkag3-I&l=202201040954100102452430230614BC53&lr=tiktok_m&mime_type=video_mp4&net=0&pl=0&qs=0&rc=ajM7MzpweWt4djMzZDczM0ApOGVkaDw3PGVnNzk1Nzo8OGdmYG9la2peaGFfLS1iMTZzczQyXjY2YzI1L2MzYV9iL2I6Yw%3D%3D&vl=&vr=,https://v16-webapp.tiktok.com/682680b5818e36be44a778b872667124/61d46db1/video/tos/useast2a/tos-useast2a-ve-0068c004/c03d060b8e814df09314b0972da6e14e/?a=1988&br=1698&bt=849&cd=0%7C0%7C1&ch=0&cr=0&cs=0&cv=1&dr=0&ds=3&er=&ft=Yu12_FRnkag3-I&l=202201040954100102452430230614BC53&lr=tiktok_m&mime_type=video_mp4&net=0&pl=0&qs=0&rc=ajM7MzpweWt4djMzZDczM0ApOGVkaDw3PGVnNzk1Nzo8OGdmYG9la2peaGFfLS1iMTZzczQyXjY2YzI1L2MzYV9iL2I6Yw%3D%3D&vl=&vr=,6752703265736508421,nofunnybro,SHMONEY,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/ef79bbace0335f300277b7e2d91d4a05~c5_1080x1080.jpeg?x-expires=1641373200&x-signature=bXsQZKW6bUqpDXSfZWU8q3Rd1os%3D,"💫@nancyvalentina305
💫@dodgersgirl503
💫 @kashixoxo
💫macktana_",False,False,6838555461705386758,original sound,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/6838555447583099654.mp3,Steven Galloway,50,,627400,38000,13200,4200000,False,530,251000,12200000,34,89300,12200000,True,True,False,0,0,"[{'name': 'نشبه بعض', 'ID': '368005'}]"
7017168737111428353,#الله يهدي الجميع ❤️ #fypシ #quran #maroc #الوطن_العربي,1633811915,7017168737111428353,55,https://v16-webapp.tiktok.com/6a27ee64ff991abb76066f0917130324/61d46dd9/video/tos/alisg/tos-alisg-pve-0037c001/3795ec673b324953a686df8e8c4348a6/?a=1988&br=1760&bt=880&cd=0%7C0%7C1&ch=0&cr=0&cs=0&cv=1&dr=0&ds=3&er=&ft=Yu12_FRnkag3-I&l=202201040954100102452430230614BC53&lr=tiktok_m&mime_type=video_mp4&net=0&pl=0&qs=0&rc=ajVyOjo6Zjp5ODMzODczNEApODdoNDZlM2U2NztkNjk1N2drbW5ycjRvb2RgLS1kMS1zczUzXmNfXl4tYC9iMl4yYi86Yw%3D%3D&vl=&vr=,https://v16-webapp.tiktok.com/6a27ee64ff991abb76066f0917130324/61d46dd9/video/tos/alisg/tos-alisg-pve-0037c001/3795ec673b324953a686df8e8c4348a6/?a=1988&br=1760&bt=880&cd=0%7C0%7C1&ch=0&cr=0&cs=0&cv=1&dr=0&ds=3&er=&ft=Yu12_FRnkag3-I&l=202201040954100102452430230614BC53&lr=tiktok_m&mime_type=video_mp4&net=0&pl=0&qs=0&rc=ajVyOjo6Zjp5ODMzODczNEApODdoNDZlM2U2NztkNjk1N2drbW5ycjRvb2RgLS1kMS1zczUzXmNfXl4tYC9iMl4yYi86Yw%3D%3D&vl=&vr=,6806726923164992518,omer_azami2,ADONIS✨,https://p77-sign-sg.tiktokcdn.com/aweme/1080x1080/tos-alisg-avt-0068/3883f4ac63c6ec06b90d85a4a16a82c8.jpeg?x-expires=1641373200&x-signature=WV3g8XDfgBW7AXI%2BvcCY9FBiD04%3D,"عبد ربه 💖
Ig: omer_azami2",False,False,7017168674268220161,son original,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/7017168654781483778.mp3,ADONIS✨,55,,597700,22300,15200,2800000,False,16,78600,1000000,120,896,1000000,True,True,False,0,0,"[{'name': 'Slow Zoom', 'ID': '1115306'}]"
6866006934403828998,#donleavemechallenge #dontleaveme #dontleave #quebec #france #maroc #algerie #tunisie #afrique #pour #pourtoi #fyp #foryou   #sagesse #wiseman,1598616826,6866006934403828998,23,https://v16-webapp.tiktok.com/9cd54458d55c8bf557fdb4faab8556c0/61d46db9/video/tos/useast2a/tos-useast2a-ve-0068c002/54aefceaf02b4867bb60a8c26eefc552/?a=1988&br=3430&bt=1715&cd=0%7C0%7C1&ch=0&cr=0&cs=0&cv=1&dr=0&ds=3&er=&ft=Yu12_FRnkag3-I&l=202201040954100102452430230614BC53&lr=tiktok_m&mime_type=video_mp4&net=0&pl=0&qs=0&rc=M2tudTN3NW9pdzMzPDczM0ApNGY0aDU7Z2Q0NzU4aTc8OGdqbDVna2xiNjFfLS01MTZzc2JiNGIyYi1fYF4zNS9hX2M6Yw%3D%3D&vl=&vr=,https://v16-webapp.tiktok.com/9cd54458d55c8bf557fdb4faab8556c0/61d46db9/video/tos/useast2a/tos-useast2a-ve-0068c002/54aefceaf02b4867bb60a8c26eefc552/?a=1988&br=3430&bt=1715&cd=0%7C0%7C1&ch=0&cr=0&cs=0&cv=1&dr=0&ds=3&er=&ft=Yu12_FRnkag3-I&l=202201040954100102452430230614BC53&lr=tiktok_m&mime_type=video_mp4&net=0&pl=0&qs=0&rc=M2tudTN3NW9pdzMzPDczM0ApNGY0aDU7Z2Q0NzU4aTc8OGdqbDVna2xiNjFfLS01MTZzc2JiNGIyYi1fYF4zNS9hX2M6Yw%3D%3D&vl=&vr=,6783642896211575814,rachidbadouriofficiel,Rachid Badouri,https://p16-sign-va.tiktokcdn.com/musically-maliva-obj/1663646967275525~c5_1080x1080.jpeg?x-expires=1641373200&x-signature=05WrzPJH20mmYC5Zqwnq0YkcMX4%3D,"⬆️⬆️⬆️⬆️⬆️⬆️⬆️
SUIS-MOI SUR INSTAGRAM
➖
POUR VOIR MON SPECTACLE
⬇️⬇️⬇️⬇️⬇️⬇️⬇️",True,False,6866006915030223621,son original,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/6866006828547853062.mp3,Rachid Badouri,23,,566700,10900,1531,5000000,False,285,2000000,20400000,206,334,20400000,True,True,False,0,0,
